date,value
2023-04-25,10000.0
2023-04-26,10000.0
2023-04-27,10000.0
2023-04-28,10000.0
2023-05-02,10000.0
2023-05-03,10000.0
2023-05-04,10000.0
2023-05-05,10000.0
2023-05-08,10000.0
2023-05-09,10000.0
2023-05-10,10000.0
2023-05-11,10000.0
2023-05-12,10000.0
2023-05-15,10000.0
2023-05-16,10000.0
2023-05-17,10000.0
2023-05-18,10000.0
2023-05-19,10000.0
2023-05-22,10000.0
2023-05-23,10000.0
2023-05-24,10000.0
2023-05-25,10064.806673509978
2023-05-26,9982.906435472869
2023-05-29,9867.8507436
2023-05-30,9867.8507436
2023-05-31,9867.8507436
2023-06-01,10012.66536722671
2023-06-02,9997.265709023584
2023-06-05,9904.934226388166
2023-06-06,9858.46040009422
2023-06-07,9950.960323800276
2023-06-08,9983.46040009422
2023-06-09,9988.460323800276
2023-06-12,10043.460628976056
2023-06-13,9938.045162943381
2023-06-14,9938.045162943381
2023-06-15,9938.045162943381
2023-06-16,9938.045162943381
2023-06-19,10072.582242972678
2023-06-20,10201.62512014758
2023-06-21,10411.029918511042
2023-06-22,10247.58433476893
2023-06-23,10247.58433476893
2023-06-26,10401.515777920784
2023-06-27,10379.46603426844
2023-06-28,10515.125191927902
2023-06-30,10515.125191927902
2023-07-03,10515.125191927902
2023-07-04,10515.125191927902
2023-07-05,10515.125191927902
2023-07-06,10515.125191927902
2023-07-07,10515.125191927902
2023-07-10,10515.125191927902
2023-07-11,10510.88919903087
2023-07-12,10488.88911510753
2023-07-13,10502.63911510753
2023-07-14,10579.63919903087
2023-07-17,10598.88911510753
2023-07-18,10519.447095733995
2023-07-19,10519.447095733995
2023-07-20,10519.447095733995
2023-07-21,10558.38287810704
2023-07-24,10578.78326873204
2023-07-25,10506.578917310217
2023-07-26,10506.578917310217
2023-07-27,10506.578917310217
2023-07-28,10506.578917310217
2023-07-31,10506.578917310217
2023-08-01,10506.578917310217
2023-08-02,10506.578917310217
2023-08-03,10506.578917310217
2023-08-04,10506.578917310217
2023-08-07,10506.578917310217
2023-08-08,10506.578917310217
2023-08-09,10648.938937787512
2023-08-10,10545.030512921501
2023-08-11,10545.030512921501
2023-08-14,10545.030512921501
2023-08-16,10545.030512921501
2023-08-17,10545.030512921501
2023-08-18,10545.030512921501
2023-08-21,10545.030512921501
2023-08-22,10545.030512921501
2023-08-23,10545.030512921501
2023-08-24,10545.030512921501
2023-08-25,10545.030512921501
2023-08-28,10545.030512921501
2023-08-29,10545.030512921501
2023-08-30,10545.030512921501
2023-08-31,10545.030512921501
2023-09-01,10545.030512921501
2023-09-04,10545.030512921501
2023-09-05,10545.030512921501
2023-09-06,10545.030512921501
2023-09-07,10545.030512921501
2023-09-08,10545.030512921501
2023-09-11,10545.030512921501
2023-09-12,10357.352839145744
2023-09-13,10357.352839145744
2023-09-14,10357.352839145744
2023-09-15,10433.042439145744
2023-09-18,10378.015947845743
2023-09-20,10378.015947845743
2023-09-21,10378.015947845743
2023-09-22,10378.015947845743
2023-09-25,10378.015947845743
2023-09-26,10378.015947845743
2023-09-27,10378.015947845743
2023-09-28,10258.256430003901
2023-09-29,10258.256430003901
2023-10-03,10258.256430003901
2023-10-04,10258.256430003901
2023-10-05,10258.256430003901
2023-10-06,10258.256430003901
2023-10-09,10196.788307005854
2023-10-10,10283.788307005854
2023-10-11,10266.588599974604
2023-10-12,10176.521425434028
2023-10-13,10176.521425434028
2023-10-16,10176.521425434028
2023-10-17,10176.521425434028
2023-10-18,10176.521425434028
2023-10-19,10176.521425434028
2023-10-20,10176.521425434028
2023-10-23,10176.521425434028
2023-10-25,10176.521425434028
2023-10-26,10176.521425434028
2023-10-27,10176.521425434028
2023-10-30,10176.521425434028
2023-10-31,10176.521425434028
2023-11-01,10176.521425434028
2023-11-02,10176.521425434028
2023-11-03,10176.521425434028
2023-11-06,10176.521425434028
2023-11-07,10176.521425434028
2023-11-08,10176.521425434028
2023-11-09,10176.521425434028
2023-11-10,10176.521425434028
2023-11-13,10176.521425434028
2023-11-15,10123.537902542188
2023-11-16,10123.537902542188
2023-11-17,10123.537902542188
2023-11-20,10123.537902542188
2023-11-21,10123.537902542188
2023-11-22,10123.537902542188
2023-11-23,10123.537902542188
2023-11-24,10123.537902542188
2023-11-28,10123.537902542188
2023-11-29,10123.537902542188
2023-11-30,10123.537902542188
2023-12-01,10123.537902542188
2023-12-04,10395.518309390332
2023-12-05,10329.482427675055
2023-12-06,10525.97238119068
2023-12-07,10582.729019482049
2023-12-08,10438.354612903375
2023-12-11,10470.727142651911
2023-12-12,10461.593074627435
2023-12-13,10443.292781658685
2023-12-14,10572.748270468059
2023-12-15,10572.748270468059
2023-12-18,10572.748270468059
2023-12-19,10572.748270468059
2023-12-20,10572.748270468059
2023-12-21,10572.748270468059
2023-12-22,10572.748270468059
2023-12-26,10496.99166386346
2023-12-27,10496.99166386346
2023-12-28,10573.658043819516
2023-12-29,10716.873427028788
2024-01-01,10905.18484562849
2024-01-02,10855.686827740112
2024-01-03,10855.686827740112
2024-01-04,10855.686827740112
2024-01-05,10838.152839727416
2024-01-08,10789.852912969603
2024-01-09,10783.852912969603
2024-01-10,10821.122771754799
2024-01-11,10783.28676941105
2024-01-12,10772.878224936147
2024-01-15,10772.878224936147
2024-01-16,10772.878224936147
2024-01-17,10772.878224936147
2024-01-18,10772.878224936147
2024-01-19,10772.878224936147
2024-01-23,10598.172961828455
2024-01-24,10598.172961828455
2024-01-25,10598.172961828455
2024-01-29,10598.172961828455
2024-01-30,10567.184694952235
2024-01-31,10561.684511846765
2024-02-01,10580.68445081161
2024-02-02,10627.19613445025
2024-02-05,10627.19613445025
2024-02-06,10627.19613445025
2024-02-07,10426.31370074466
2024-02-08,10426.31370074466
2024-02-09,10426.31370074466
2024-02-12,10426.31370074466
2024-02-13,10426.31370074466
2024-02-14,10426.31370074466
2024-02-15,10426.31370074466
2024-02-16,10426.31370074466
2024-02-19,10426.31370074466
2024-02-20,10426.31370074466
2024-02-21,10426.31370074466
2024-02-22,10426.31370074466
2024-02-23,10426.31370074466
2024-02-26,10426.31370074466
2024-02-27,10426.31370074466
2024-02-28,10426.31370074466
2024-02-29,10426.31370074466
2024-03-01,10426.31370074466
2024-03-04,10426.31370074466
2024-03-05,10426.31370074466
2024-03-06,10426.31370074466
2024-03-07,10426.31370074466
2024-03-11,10426.31370074466
2024-03-12,10426.31370074466
2024-03-13,10426.31370074466
2024-03-14,10426.31370074466
2024-03-15,10426.31370074466
2024-03-18,10426.31370074466
2024-03-19,10426.31370074466
2024-03-20,10426.31370074466
2024-03-21,10426.31370074466
2024-03-22,10426.31370074466
2024-03-26,10426.31370074466
2024-03-27,10426.31370074466
2024-03-28,10426.31370074466
2024-04-01,10426.31370074466
2024-04-02,10426.31370074466
2024-04-03,10426.31370074466
2024-04-04,10426.31370074466
2024-04-05,10426.31370074466
2024-04-08,10426.31370074466
2024-04-09,10426.31370074466
2024-04-10,10426.31370074466
2024-04-12,10426.31370074466
2024-04-15,10426.31370074466
2024-04-16,10426.31370074466
2024-04-18,10426.31370074466
2024-04-19,10426.31370074466
2024-04-22,10426.31370074466
2024-04-23,10426.31370074466
2024-04-24,10426.31370074466
2024-04-25,10426.31370074466
2024-04-26,10426.31370074466
2024-04-29,10426.31370074466
2024-04-30,10426.31370074466
2024-05-02,10426.31370074466
2024-05-03,10426.31370074466
2024-05-06,10426.31370074466
2024-05-07,10426.31370074466
2024-05-08,10426.31370074466
2024-05-09,10426.31370074466
2024-05-10,10426.31370074466
2024-05-13,10426.31370074466
2024-05-14,10426.31370074466
2024-05-15,10426.31370074466
2024-05-16,10426.31370074466
2024-05-17,10426.31370074466
2024-05-21,10426.31370074466
2024-05-22,10426.31370074466
2024-05-23,10426.31370074466
2024-05-24,10426.31370074466
2024-05-27,10426.31370074466
2024-05-28,10426.31370074466
2024-05-29,10426.31370074466
2024-05-30,10426.31370074466
2024-05-31,10426.31370074466
2024-06-03,10426.31370074466
2024-06-04,10426.31370074466
2024-06-05,10426.31370074466
2024-06-06,10426.31370074466
2024-06-07,10426.31370074466
2024-06-10,10426.31370074466
2024-06-11,10426.31370074466
2024-06-12,10426.31370074466
2024-06-13,10426.31370074466
2024-06-14,10426.31370074466
2024-06-18,10426.31370074466
2024-06-19,10426.31370074466
2024-06-20,10426.31370074466
2024-06-21,10426.31370074466
2024-06-24,10426.31370074466
2024-06-25,10426.31370074466
2024-06-26,10426.31370074466
2024-06-27,10426.31370074466
2024-06-28,10426.31370074466
2024-07-01,10426.31370074466
2024-07-02,10426.31370074466
2024-07-03,10426.31370074466
2024-07-04,10426.31370074466
2024-07-05,10426.31370074466
2024-07-08,10426.31370074466
2024-07-09,10426.31370074466
2024-07-10,10426.31370074466
2024-07-11,10426.31370074466
2024-07-12,10426.31370074466
2024-07-15,10426.31370074466
2024-07-16,10426.31370074466
2024-07-18,10426.31370074466
2024-07-19,10426.31370074466
2024-07-22,10426.31370074466
2024-07-23,10426.31370074466
2024-07-24,10426.31370074466
2024-07-25,10426.31370074466
2024-07-26,10426.31370074466
2024-07-29,10426.31370074466
2024-07-30,10426.31370074466
2024-07-31,10426.31370074466
2024-08-01,10426.31370074466
2024-08-02,10426.31370074466
2024-08-05,10426.31370074466
2024-08-06,10426.31370074466
2024-08-07,10426.31370074466
2024-08-08,10426.31370074466
2024-08-09,10426.31370074466
2024-08-12,10426.31370074466
2024-08-13,10426.31370074466
2024-08-14,10426.31370074466
2024-08-16,10426.31370074466
2024-08-19,10426.31370074466
2024-08-20,10426.31370074466
2024-08-21,10551.860960974152
2024-08-22,10403.066772909344
2024-08-23,10403.066772909344
2024-08-26,10403.066772909344
2024-08-27,10403.066772909344
2024-08-28,10403.066772909344
2024-08-29,10383.382971536052
2024-08-30,10483.132971536052
2024-09-02,10235.676344272508
2024-09-03,10235.676344272508
2024-09-04,10235.676344272508
2024-09-05,10235.676344272508
2024-09-06,10235.676344272508
2024-09-09,10235.676344272508
2024-09-10,10235.676344272508
2024-09-11,10235.676344272508
2024-09-12,10235.676344272508
2024-09-13,10188.748029221239
2024-09-16,10259.727704514207
2024-09-17,10267.637738693895
2024-09-18,10469.843679398113
2024-09-19,10469.843679398113
2024-09-20,10469.843679398113
2024-09-23,10469.843679398113
2024-09-24,10469.843679398113
2024-09-25,10469.843679398113
2024-09-26,10503.466961771159
2024-09-27,10466.067059427409
2024-09-30,10475.840191342986
2024-10-01,10475.840191342986
2024-10-03,10475.840191342986
2024-10-04,10475.840191342986
2024-10-07,10475.840191342986
2024-10-08,10475.840191342986
2024-10-09,10697.806069858612
2024-10-10,10623.771239706977
2024-10-11,10623.771239706977
2024-10-14,10623.771239706977
2024-10-15,10684.772510849554
2024-10-16,10688.172413193304
2024-10-17,10428.224008002777
2024-10-18,10428.224008002777
2024-10-21,10428.224008002777
2024-10-22,10428.224008002777
2024-10-23,10428.224008002777
2024-10-24,10428.224008002777
2024-10-25,10428.224008002777
2024-10-28,10428.224008002777
2024-10-29,10428.224008002777
2024-10-30,10428.224008002777
2024-10-31,10428.224008002777
2024-11-01,10428.224008002777
2024-11-04,10428.224008002777
2024-11-05,10428.224008002777
2024-11-06,10428.224008002777
2024-11-07,10428.224008002777
2024-11-08,10428.224008002777
2024-11-11,10428.224008002777
2024-11-12,10428.224008002777
2024-11-13,10428.224008002777
2024-11-14,10428.224008002777
2024-11-18,10428.224008002777
2024-11-19,10428.224008002777
2024-11-21,10428.224008002777
2024-11-22,10428.224008002777
2024-11-25,10428.224008002777
2024-11-26,10428.224008002777
2024-11-27,10428.224008002777
2024-11-28,10384.148819037933
2024-11-29,10335.398819037933
2024-12-02,10379.383517764436
2024-12-03,10452.841797793733
2024-12-04,10462.941895449983
2024-12-05,10445.990738704646
2024-12-06,10445.990738704646
2024-12-09,10445.990738704646
2024-12-10,10445.990738704646
2024-12-11,10495.35246336285
2024-12-12,10448.1527563316
2024-12-13,10397.35246336285
2024-12-16,10620.55265867535
2024-12-17,10658.35246336285
2024-12-18,10614.1527563316
2024-12-19,10544.542595800447
2024-12-20,10544.542595800447
2024-12-23,10544.542595800447
2024-12-24,10544.542595800447
2024-12-26,10544.542595800447
2024-12-27,10544.542595800447
2024-12-30,10481.712746142244
2024-12-31,10440.231631135994
2024-12-31,10440.231631135994
